9	7416	Coil,NB,LRR
1	7416	Coil,NB,LRR,PF04548,PF00069
19	7416	NB
10	7416	NB,LRR
2	7416	NB,LRR,PF03106
1	7416	NB,LRR,TIR
1	7416	PF00635,TIR
1	7416	PF02671,PF03106,NB,LRR,PF00069
7	7416	RPW8
1	7416	RPW8,Coil,NB,LRR
4	7416	RPW8,NB
20	7416	TIR
2	7416	TIR,LRR
19	7416	TIR,NB
67	7416	TIR,NB,LRR
1	7416	TIR,PF04859
15	7417	Coil,NB
9	7417	Coil,NB,LRR
1	7417	Coil,NB,LRR,PF04548,PF00069
12	7417	NB
1	7417	NB,Coil,PF00412,PF12315
10	7417	NB,LRR
1	7417	NB,LRR,PF03106
1	7417	NB,LRR,TIR
1	7417	NB,PF08381
1	7417	PF02671,PF03106,TIR,NB,LRR,PF00069
1	7417	PF03106,NB,LRR
4	7417	RPW8
1	7417	RPW8,Coil,NB,LRR
4	7417	RPW8,NB
20	7417	TIR
1	7417	TIR,LRR
17	7417	TIR,NB
69	7417	TIR,NB,LRR
1	7417	TIR,NB,PF05553
1	7417	TIR,PF14299
14	9100	Coil,NB
16	9100	Coil,NB,LRR
1	9100	Coil,NB,PF04548
21	9100	NB
13	9100	NB,LRR
2	9100	NB,LRR,Coil
1	9100	NB,LRR,PF03106
1	9100	NB,LRR,PF03106,PF13442
1	9100	NB,LRR,TIR
1	9100	PF00635,TIR
1	9100	PF02671,PF03106,TIR,NB,LRR,PF00069
14	9100	RPW8
1	9100	RPW8,Coil,NB
4	9100	RPW8,NB
1	9100	RPW8,NB,PF00412,PF12315
30	9100	TIR
1	9100	TIR,Coil
1	9100	TIR,Coil,NB,LRR
2	9100	TIR,LRR
20	9100	TIR,NB
84	9100	TIR,NB,LRR
1	9100	TIR,NB,LRR,PF05553
1	9100	TIR,NB,LRR,PF06984
1	9100	TIR,PF04859,Coil
4	9100	TIR,PF14299
13	9134	Coil,NB
12	9134	Coil,NB,LRR
1	9134	Coil,NB,LRR,PF04548,PF00069
1	9134	LRR,TIR
27	9134	NB
13	9134	NB,LRR
1	9134	NB,LRR,PF03106,PF13442
1	9134	PF00635,TIR
1	9134	PF02671,PF03106,TIR,NB,LRR,PF00069
1	9134	PF06552,TIR
3	9134	RPW8
1	9134	RPW8,Coil,NB,LRR
3	9134	RPW8,NB
1	9134	RPW8,NB,PF00412,PF12315
32	9134	TIR
1	9134	TIR,Coil
1	9134	TIR,Coil,NB,LRR
6	9134	TIR,LRR
20	9134	TIR,NB
70	9134	TIR,NB,LRR
1	9134	TIR,NB,PF08381
1	9134	TIR,PF04859
1	9134	TIR,PF14299
12	9332	Coil,NB
18	9332	Coil,NB,LRR
1	9332	Coil,NB,LRR,PF04548,PF07714
1	9332	Coil,PF00412,PF12315,RPW8
24	9332	NB
6	9332	NB,LRR
2	9332	NB,LRR,PF03106
1	9332	PF00635,TIR
1	9332	PF03634,PF02362,TIR,NB,LRR,PF00642
1	9332	PF07887,NB
4	9332	RPW8
4	9332	RPW8,NB
1	9332	RPW8,NB,LRR
28	9332	TIR
3	9332	TIR,LRR
23	9332	TIR,NB
70	9332	TIR,NB,LRR
1	9332	TIR,NB,PF08381
1	9332	TIR,PF04859
4	9332	TIR,PF14299
14	9518	Coil,NB
16	9518	Coil,NB,LRR
1	9518	Coil,NB,PF04548
24	9518	NB
12	9518	NB,LRR
1	9518	NB,LRR,Coil,PF00412,PF12315
2	9518	NB,LRR,PF03106
1	9518	PF00635,TIR
1	9518	PF03106,TIR,NB,LRR,PF00069
1	9518	PF03634,PF02362,TIR,NB,LRR,PF00642
4	9518	RPW8
1	9518	RPW8,Coil,NB,LRR
5	9518	RPW8,NB
33	9518	TIR
1	9518	TIR,LRR
16	9518	TIR,NB
79	9518	TIR,NB,LRR
1	9518	TIR,NB,LRR,PF06984
3	9518	TIR,PF14299
13	9533	Coil,NB
12	9533	Coil,NB,LRR
1	9533	Coil,NB,PF04548
23	9533	NB
7	9533	NB,LRR
1	9533	NB,LRR,Coil,PF00412,PF12315
1	9533	NB,LRR,PF03106
1	9533	PF07887,NB
8	9533	RPW8
1	9533	RPW8,Coil,NB
4	9533	RPW8,NB
1	9533	RPW8,NB,PF00412,PF12315
29	9533	TIR
1	9533	TIR,Coil
1	9533	TIR,LRR
22	9533	TIR,NB
73	9533	TIR,NB,LRR
1	9533	TIR,NB,PF08381
1	9533	TIR,PF01451
1	9533	TIR,PF14299
14	9536	Coil,NB
13	9536	Coil,NB,LRR
1	9536	Coil,NB,LRR,PF04548
19	9536	NB
10	9536	NB,LRR
1	9536	NB,LRR,PF03106
1	9536	NB,TIR,LRR
1	9536	PF02671,PF03106,NB,LRR,PF00069
5	9536	RPW8
1	9536	RPW8,Coil,NB,LRR
5	9536	RPW8,NB
26	9536	TIR
1	9536	TIR,Coil
2	9536	TIR,LRR
14	9536	TIR,NB
73	9536	TIR,NB,LRR
1	9536	TIR,NB,PF08381
13	9537	Coil,NB
11	9537	Coil,NB,LRR
1	9537	Coil,NB,PF04548
1	9537	LRR,TIR,NB
17	9537	NB
10	9537	NB,LRR
2	9537	NB,LRR,Coil
1	9537	NB,LRR,PF00412,PF12315
1	9537	NB,LRR,PF03106,PF13442
1	9537	NB,LRR,TIR
1	9537	PF00635,TIR
1	9537	PF02671,PF03106,TIR,NB,LRR,PF00069
1	9537	PF04852,TIR,NB,LRR
8	9537	RPW8
1	9537	RPW8,Coil,NB,LRR
4	9537	RPW8,NB
1	9537	RPW8,NB,PF00412,PF12315
28	9537	TIR
1	9537	TIR,Coil
2	9537	TIR,LRR
21	9537	TIR,NB
65	9537	TIR,NB,LRR
1	9537	TIR,NB,PF08381
1	9537	TIR,PF14223
1	9537	TIR,PF14299
11	9542	Coil,NB
10	9542	Coil,NB,LRR
1	9542	Coil,NB,LRR,PF07714
